buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,COP_cooling,Q_heating,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),CoolEnUse (kWh/m2)
0_7,0_7_5_1_res,2,0.506,104.1,0.65366,0.0,0.0,0.14,0.14,0.0,0.0,100.0,100.0,21.32,0.014,4.963,7.085,0.413,1.963,0.343,0.0,2.15,1.619,0.843,0.00042,0.87,2.45,48.035916,41.791247,51.201406,20.898533
1_0,1_0_2_0_res,1,0.17,73.6,1.094652,0.0,0.27,0.27,0.0,0.0,58.81,53.79,0.0,22.68,0.052,7.104,2.509,1.333,1.263,0.0,0.0,1.76,1.326,0.5581,0.00029,0.89,2.99,52.923881,47.102254,46.65633,15.604124
1_0,1_0_2_1_res,1,0.17,73.6,1.094652,0.27,0.27,0.0,0.0,44.5,56.05,0.0,0.0,20.93,0.052,11.956,1.897,1.333,1.263,0.0,0.0,1.76,1.326,0.5581,0.00029,0.89,2.58,51.245358,45.608368,34.889236,13.52296
1_0,1_0_3_0_res,1,0.17,147.2,1.094652,0.27,0.27,0.27,0.0,51.55,67.3,63.73,0.0,21.5,0.052,3.306,3.509,1.333,1.263,0.0,0.0,1.76,1.326,0.5581,0.00029,0.89,3.27,37.945905,33.771856,39.744653,12.154328
1_0,1_0_4_0_res,1,0.17,147.2,0.547326,0.27,0.27,0.27,0.0,61.66,79.29,76.25,0.0,20.76,0.052,8.48,3.612,1.333,1.263,0.0,0.0,1.76,1.326,0.5581,0.00029,0.89,2.92,35.754629,31.82162,56.300901,19.281131
1_0,1_0_5_0_res,2,0.504,147.2,0.547326,0.27,0.27,0.27,0.0,82.01,92.69,91.6,0.0,22.4,0.052,3.317,6.035,1.333,1.263,2.443,0.0,1.76,1.326,0.5581,0.00029,0.89,2.75,97.321448,86.616088,88.260615,32.094769
1_1,1_1_1_0_res,1,0.093,145.6,0.518807,0.22,0.0,0.22,0.0,43.53,0.0,47.31,0.0,20.2,0.039,6.439,6.106,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,2.71,18.108701,14.486961,25.367323,9.360636
1_1,1_1_1_1_res,1,0.093,145.6,0.518807,0.22,0.0,0.22,0.0,41.91,0.0,47.39,0.0,20.27,0.016,8.319,2.134,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,3.02,21.694783,17.355826,18.008205,5.962982
1_1,1_1_2_0_res,1,0.093,145.6,0.518807,0.22,0.0,0.22,0.0,51.82,0.0,55.74,0.0,21.91,0.024,2.643,5.512,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,2.78,12.999036,10.399229,25.999865,9.35247
1_1,1_1_2_1_res,1,0.093,145.6,0.518807,0.22,0.0,0.22,0.0,48.94,0.0,56.03,0.0,21.37,0.05,5.558,2.318,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,2.44,28.609976,22.887981,23.262619,9.53386
1_1,1_1_3_0_res,1,0.183,145.6,0.518807,0.22,0.0,0.22,0.22,63.11,0.0,66.88,66.38,20.5,0.031,6.94,4.771,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,3.29,25.210072,20.168058,30.582967,9.295735
1_1,1_1_3_1_res,1,0.093,145.6,0.518807,0.22,0.0,0.22,0.0,58.9,0.0,67.06,0.0,21.61,0.007,3.235,4.824,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,3.18,12.250107,9.800085,25.088675,7.88952
1_1,1_1_4_0_res,1,0.183,145.6,0.518807,0.22,0.0,0.22,0.22,79.07,0.0,81.87,81.76,20.61,0.037,2.518,1.958,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,3.45,48.659893,38.927915,38.988569,11.301035
1_1,1_1_4_1_res,1,0.093,145.6,0.518807,0.22,0.0,0.22,0.0,74.47,0.0,81.86,0.0,20.5,0.04,6.363,3.829,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,2.81,18.428839,14.743071,19.956575,7.101984
1_1,1_1_5_0_res,1,0.138,291.2,0.518807,0.22,0.0,0.22,0.22,100.0,0.0,100.0,100.0,22.0,0.04,10.946,6.853,0.461,2.501,0.0,0.0,1.888,1.741,0.6304,0.00037,0.8,3.25,13.598807,10.879046,48.056242,14.786536
1_1,1_1_6_0_res,2,0.516,291.2,1.037615,0.22,0.22,0.22,0.22,100.0,100.0,100.0,100.0,20.47,0.04,7.642,5.907,0.461,2.501,0.921,0.0,1.888,1.741,0.6304,0.00037,0.8,2.91,62.192836,49.754269,72.381995,24.873538
1_2,1_2_0_0_res,0,0.116,59.5,1.272615,0.0,0.0,0.21,0.0,0.0,0.0,34.9,0.0,22.83,0.038,5.711,2.261,0.494,1.234,0.0,0.804,1.956,1.853,0.746,0.00045,0.81,3.27,43.320881,35.089914,13.965713,4.27086
1_2,1_2_0_1_res,0,0.116,59.5,1.272615,0.21,0.0,0.0,0.0,29.09,0.0,0.0,0.0,21.61,0.029,10.238,2.616,0.494,1.234,0.0,0.804,1.956,1.853,0.746,0.00045,0.81,2.78,23.609415,19.123626,17.757895,6.387732
1_2,1_2_1_0_res,1,0.116,59.5,1.272615,0.0,0.0,0.21,0.0,0.0,0.0,41.14,0.0,22.03,0.02,4.117,6.779,0.494,1.234,0.0,0.0,1.956,1.853,0.746,0.00045,0.81,3.14,27.020892,21.886922,38.448588,12.244773
1_2,1_2_1_1_res,1,0.116,59.5,1.272615,0.21,0.0,0.0,0.0,35.42,0.0,0.0,0.0,22.01,0.039,11.821,6.426,0.494,1.234,0.0,0.0,1.956,1.853,0.746,0.00045,0.81,3.38,18.480501,14.969206,45.724598,13.527987
1_3,1_3_0_0_res,0,0.112,125.2,0.51929,0.13,0.0,0.13,0.0,30.96,0.0,34.36,0.0,22.73,0.048,10.777,4.65,0.496,2.516,0.0,0.646,2.894,2.09,0.3915,0.0004,0.93,2.87,20.837562,19.378933,10.529145,3.668692
1_3,1_3_1_0_res,1,0.112,125.2,0.51929,0.13,0.0,0.13,0.0,37.14,0.0,40.51,0.0,21.24,0.04,2.594,1.827,0.496,2.516,0.0,0.0,2.894,2.09,0.3915,0.0004,0.93,3.1,20.125605,18.716812,22.406452,7.227888
1_3,1_3_2_0_res,1,0.112,125.2,0.51929,0.13,0.0,0.13,0.0,45.58,0.0,48.86,0.0,20.94,0.044,11.155,3.539,0.496,2.516,0.0,0.0,2.894,2.09,0.3915,0.0004,0.93,3.44,11.506396,10.700948,20.47245,5.951294
1_3,1_3_3_0_res,1,0.22,125.2,0.51929,0.13,0.13,0.13,0.0,57.2,58.51,60.18,0.0,20.75,0.049,7.717,4.085,0.496,2.516,0.0,0.0,2.894,2.09,0.3915,0.0004,0.93,2.48,22.985538,21.37655,23.180718,9.347064
1_3,1_3_4_0_res,2,0.553,125.2,0.51929,0.13,0.13,0.13,0.0,73.31,74.82,75.58,0.0,21.25,0.058,10.549,3.374,0.496,2.516,0.446,0.0,2.894,2.09,0.3915,0.0004,0.93,3.34,55.409397,51.530739,51.245228,15.342883
1_4,1_4_0_0_res,0,0.106,116.8,0.486161,0.18,0.0,0.18,0.0,39.17,0.0,38.55,0.0,22.27,0.056,11.503,4.522,0.689,2.599,0.0,0.869,2.631,1.905,0.3511,0.00029,0.87,3.36,16.975201,14.768425,19.143794,5.697558
1_4,1_4_1_0_res,1,0.106,116.8,0.486161,0.18,0.0,0.18,0.0,45.72,0.0,45.34,0.0,22.46,0.064,7.932,5.138,0.689,2.599,0.0,0.0,2.631,1.905,0.3511,0.00029,0.87,3.04,16.852492,14.661668,30.047993,9.884208
1_4,1_4_2_0_res,1,0.106,116.8,0.486161,0.18,0.0,0.18,0.0,54.6,0.0,54.83,0.0,20.49,0.031,8.29,3.441,0.689,2.599,0.0,0.0,2.631,1.905,0.3511,0.00029,0.87,3.01,11.229207,9.76941,15.256351,5.068555
1_4,1_4_3_0_res,1,0.106,116.8,0.486161,0.18,0.0,0.18,0.0,67.16,0.0,67.64,0.0,21.97,0.014,9.589,1.916,0.689,2.599,0.0,0.0,2.631,1.905,0.3511,0.00029,0.87,2.87,27.591828,24.00489,21.86535,7.618589
1_4,1_4_4_0_res,2,0.439,116.8,0.486161,0.18,0.0,0.18,0.0,83.93,0.0,84.69,0.0,21.46,0.063,8.209,3.938,0.689,2.599,0.419,0.0,2.631,1.905,0.3511,0.00029,0.87,3.18,36.787843,32.005424,44.922349,14.126525
1_5,1_5_0_0_res,0,0.107,117.1,0.489945,0.17,0.0,0.17,0.0,34.49,0.0,39.45,0.0,21.63,0.051,3.243,3.74,0.531,2.101,0.0,0.421,2.659,1.426,0.3293,0.00036,0.84,2.55,18.773585,15.769811,14.949747,5.862646
1_5,1_5_1_0_res,1,0.107,117.1,0.489945,0.17,0.0,0.17,0.0,40.48,0.0,46.0,0.0,22.68,0.057,8.849,3.815,0.531,2.101,0.0,0.0,2.659,1.426,0.3293,0.00036,0.84,2.83,18.425773,15.477649,18.525852,6.546238
1_5,1_5_2_0_res,1,0.107,117.1,0.489945,0.17,0.0,0.17,0.0,48.57,0.0,54.98,0.0,21.96,0.028,9.868,7.388,0.531,2.101,0.0,0.0,2.659,1.426,0.3293,0.00036,0.84,3.12,10.698742,8.986943,33.756306,10.819329
1_5,1_5_3_0_res,1,0.107,117.1,0.489945,0.17,0.0,0.17,0.0,60.46,0.0,67.09,0.0,22.74,0.023,11.867,2.715,0.531,2.101,0.0,0.0,2.659,1.426,0.3293,0.00036,0.84,2.7,25.430788,21.361862,28.505502,10.557593
1_5,1_5_4_0_res,2,0.441,117.1,0.489945,0.17,0.0,0.17,0.0,78.06,0.0,83.21,0.0,21.79,0.022,6.843,4.22,0.531,2.101,0.861,0.0,2.659,1.426,0.3293,0.00036,0.84,2.51,68.650367,57.666308,46.249917,18.426262
1_6,1_6_0_0_res,0,0.093,131.3,0.546049,0.28,0.0,0.28,0.0,41.74,0.0,41.46,0.0,22.05,0.059,2.805,6.868,0.552,2.682,0.0,0.862,2.114,1.394,0.3277,0.00038,0.85,3.12,21.243195,18.056716,16.08512,5.155487
1_6,1_6_1_0_res,1,0.093,131.3,0.546049,0.28,0.0,0.28,0.0,48.24,0.0,48.06,0.0,22.06,0.056,7.475,7.628,0.552,2.682,0.0,0.0,2.114,1.394,0.3277,0.00038,0.85,3.02,13.991162,11.892488,24.871287,8.235526
1_6,1_6_2_0_res,1,0.093,131.3,0.546049,0.28,0.0,0.28,0.0,56.71,0.0,56.88,0.0,21.49,0.024,10.082,7.153,0.552,2.682,0.0,0.0,2.114,1.394,0.3277,0.00038,0.85,3.04,13.763303,11.698807,40.823853,13.428899
1_6,1_6_3_0_res,1,0.093,131.3,0.546049,0.28,0.0,0.28,0.0,67.8,0.0,68.71,0.0,21.53,0.041,3.221,3.93,0.552,2.682,0.0,0.0,2.114,1.394,0.3277,0.00038,0.85,3.02,21.718619,18.460826,29.221393,9.675958
1_6,1_6_4_0_res,2,0.426,131.3,0.546049,0.28,0.0,0.28,0.0,83.04,0.0,83.81,0.0,22.66,0.036,3.481,3.798,0.552,2.682,0.352,0.0,2.114,1.394,0.3277,0.00038,0.85,3.21,69.423234,59.009749,28.059583,8.741303
1_7,1_7_0_0_res,0,0.113,148.8,0.626062,0.13,0.0,0.13,0.0,49.48,0.0,44.89,0.0,22.62,0.058,8.396,6.409,0.874,2.634,0.0,0.584,2.41,1.417,0.3258,0.00039,0.85,2.69,20.67733,17.57573,20.674299,7.685613
1_7,1_7_1_0_res,1,0.113,148.8,0.626062,0.13,0.0,0.13,0.0,56.33,0.0,51.69,0.0,20.13,0.049,8.295,7.407,0.874,2.634,0.0,0.0,2.41,1.417,0.3258,0.00039,0.85,3.27,6.694476,5.690305,35.692851,10.915245
1_7,1_7_2_0_res,1,0.113,148.8,0.626062,0.13,0.0,0.13,0.0,65.05,0.0,60.57,0.0,21.77,0.038,11.944,7.551,0.874,2.634,0.0,0.0,2.41,1.417,0.3258,0.00039,0.85,2.61,13.305777,11.309911,36.47403,13.974724
1_7,1_7_3_0_res,1,0.113,148.8,0.626062,0.13,0.0,0.13,0.0,75.8,0.0,72.19,0.0,20.83,0.021,9.43,7.225,0.874,2.634,0.0,0.0,2.41,1.417,0.3258,0.00039,0.85,3.35,12.894554,10.960371,37.339624,11.146157
1_7,1_7_4_0_res,2,0.446,148.8,0.626062,0.13,0.0,0.13,0.0,88.52,0.0,86.63,0.0,21.28,0.04,4.455,2.063,0.874,2.634,0.404,0.0,2.41,1.417,0.3258,0.00039,0.85,3.16,60.223129,51.189659,24.015048,7.599699
1_8,1_8_0_0_res,0,0.131,140.0,1.525537,0.24,0.0,0.0,0.24,49.74,0.0,0.0,54.39,20.36,0.03,8.302,6.116,0.586,1.206,0.0,0.586,2.56,1.653,0.3658,0.00035,0.85,2.49,11.680489,9.928416,28.935533,11.620696
1_8,1_8_0_1_res,0,0.131,140.0,1.525537,0.0,0.0,0.24,0.24,0.0,0.0,48.83,50.9,21.34,0.065,6.421,3.192,0.586,1.206,0.0,0.586,2.56,1.653,0.3658,0.00035,0.85,2.85,19.437522,16.521894,24.992361,8.76925
1_8,1_8_1_0_res,1,0.131,140.0,1.525537,0.24,0.0,0.0,0.24,56.48,0.0,0.0,61.24,22.24,0.058,10.464,7.626,0.586,1.206,0.0,0.0,2.56,1.653,0.3658,0.00035,0.85,2.87,14.273575,12.132539,32.041769,11.164379
1_8,1_8_1_1_res,1,0.131,140.0,1.525537,0.0,0.0,0.24,0.24,0.0,0.0,55.7,58.08,20.93,0.017,3.338,5.008,0.586,1.206,0.0,0.0,2.56,1.653,0.3658,0.00035,0.85,3.29,20.115808,17.098437,20.699485,6.291637
1_8,1_8_2_0_res,1,0.131,140.0,1.525537,0.0,0.0,0.24,0.24,0.0,0.0,64.43,66.88,21.46,0.031,3.944,6.217,0.586,1.206,0.0,0.0,2.56,1.653,0.3658,0.00035,0.85,3.23,19.118501,16.250726,26.846075,8.311478
1_8,1_8_2_1_res,1,0.131,140.0,1.525537,0.24,0.0,0.0,0.24,64.85,0.0,0.0,69.31,22.15,0.059,9.102,2.427,0.586,1.206,0.0,0.0,2.56,1.653,0.3658,0.00035,0.85,3.37,20.360994,17.306845,29.49572,8.752439
1_8,1_8_3_0_res,1,0.131,140.0,1.525537,0.0,0.0,0.24,0.24,0.0,0.0,75.16,77.39,21.53,0.019,7.524,7.995,0.586,1.206,0.0,0.0,2.56,1.653,0.3658,0.00035,0.85,2.98,20.557549,17.473917,55.086005,18.485237
1_8,1_8_3_1_res,1,0.131,140.0,1.525537,0.24,0.0,0.0,0.24,75.27,0.0,0.0,79.03,21.26,0.028,10.81,7.641,0.586,1.206,0.0,0.0,2.56,1.653,0.3658,0.00035,0.85,3.26,14.008282,11.907039,52.091474,15.97898
1_8,1_8_4_0_res,2,0.465,140.0,1.525537,0.24,0.0,0.0,0.24,87.7,0.0,0.0,90.23,22.84,0.051,6.62,2.812,0.586,1.206,2.556,0.0,2.56,1.653,0.3658,0.00035,0.85,3.3,128.399683,109.139731,70.580436,21.388011
1_8,1_8_4_1_res,2,0.465,140.0,1.525537,0.0,0.0,0.24,0.24,0.0,0.0,87.78,89.44,20.74,0.041,4.985,2.652,0.586,1.206,2.556,0.0,2.56,1.653,0.3658,0.00035,0.85,2.56,99.043585,84.187048,85.711196,33.480936
1_9,1_9_0_0_res,0,0.245,138.0,0.730751,0.29,0.29,0.29,0.29,51.16,47.97,45.31,50.49,20.17,0.065,7.552,4.179,0.564,2.634,0.0,0.474,2.207,1.499,0.3304,0.00045,0.92,2.71,38.757593,35.656986,25.91439,9.562506
1_9,1_9_1_0_res,1,0.245,138.0,0.730751,0.29,0.29,0.29,0.29,59.52,56.79,53.17,59.1,22.21,0.047,7.952,3.631,0.564,2.634,0.0,0.0,2.207,1.499,0.3304,0.00045,0.92,3.0,67.046588,61.682861,49.239173,16.413058
1_9,1_9_2_0_res,1,0.245,138.0,0.730751,0.29,0.29,0.29,0.29,69.14,67.02,63.2,68.98,20.85,0.057,5.592,7.122,0.564,2.634,0.0,0.0,2.207,1.499,0.3304,0.00045,0.92,2.99,42.963579,39.526492,57.340737,19.177504
1_9,1_9_3_0_res,2,0.578,138.0,0.730751,0.29,0.29,0.29,0.29,80.64,79.37,76.26,80.68,20.14,0.059,3.676,5.445,0.564,2.634,0.654,0.0,2.207,1.499,0.3304,0.00045,0.92,2.65,79.903855,73.511546,50.970056,19.233983
1_10,1_10_0_0_res,0,0.177,130.2,1.589378,0.29,0.29,0.0,0.29,50.38,41.19,0.0,49.11,22.59,0.061,8.179,5.649,0.695,2.005,0.0,0.625,2.24,1.355,0.4656,0.00042,0.81,2.72,43.382102,35.139502,25.847704,9.502832
1_10,1_10_0_1_res,0,0.177,130.2,1.589378,0.0,0.29,0.29,0.29,0.0,39.91,38.92,43.26,22.35,0.052,4.496,3.8,0.695,2.005,0.0,0.625,2.24,1.355,0.4656,0.00042,0.81,2.47,58.62843,47.489028,17.754617,7.188104
1_10,1_10_1_0_res,1,0.177,130.2,1.589378,0.29,0.29,0.0,0.29,58.48,48.01,0.0,57.83,22.88,0.009,11.8,3.995,0.695,2.005,0.0,0.0,2.24,1.355,0.4656,0.00042,0.81,2.66,56.395657,45.680482,41.755083,15.6974
1_10,1_10_1_1_res,1,0.177,130.2,1.589378,0.0,0.29,0.29,0.29,0.0,46.62,44.73,51.73,20.39,0.05,2.903,3.588,0.695,2.005,0.0,0.0,2.24,1.355,0.4656,0.00042,0.81,2.77,33.508295,27.141719,25.010605,9.029099
1_10,1_10_2_0_res,1,0.177,130.2,1.589378,0.0,0.29,0.29,0.29,0.0,55.98,53.16,62.6,21.33,0.027,6.296,2.082,0.695,2.005,0.0,0.0,2.24,1.355,0.4656,0.00042,0.81,3.2,50.549814,40.945349,39.100546,12.218921
1_10,1_10_2_1_res,1,0.177,130.2,1.589378,0.29,0.29,0.0,0.29,68.54,57.36,0.0,68.16,22.27,0.014,5.367,2.823,0.695,2.005,0.0,0.0,2.24,1.355,0.4656,0.00042,0.81,2.79,58.995016,47.785963,37.118153,13.303998
1_10,1_10_3_0_res,1,0.177,130.2,1.589378,0.0,0.29,0.29,0.29,0.0,69.71,65.79,76.04,20.7,0.043,5.086,4.894,0.695,2.005,0.0,0.0,2.24,1.355,0.4656,0.00042,0.81,3.08,32.869519,26.624311,41.075468,13.336191
1_10,1_10_3_1_res,1,0.177,130.2,1.589378,0.29,0.29,0.0,0.29,80.44,70.3,0.0,80.34,22.42,0.012,10.965,2.607,0.695,2.005,0.0,0.0,2.24,1.355,0.4656,0.00042,0.81,2.7,57.741035,46.770238,43.553494,16.130924
1_10,1_10_4_0_res,2,0.51,130.2,1.589378,0.29,0.29,0.0,0.29,93.75,89.82,0.0,94.03,20.6,0.016,7.512,5.359,0.695,2.005,0.385,0.0,2.24,1.355,0.4656,0.00042,0.81,2.93,68.940077,55.841462,47.655172,16.264564
1_10,1_10_4_1_res,2,0.51,130.2,1.589378,0.0,0.29,0.29,0.29,0.0,89.99,87.49,92.53,21.25,0.063,7.298,4.674,0.695,2.005,0.385,0.0,2.24,1.355,0.4656,0.00042,0.81,3.45,65.771216,53.274685,53.83023,15.602965
1_11,1_11_0_0_res,0,0.204,133.1,0.60592,0.17,0.0,0.17,0.17,47.06,0.0,34.89,35.43,22.24,0.047,4.801,5.792,0.411,2.491,0.0,0.621,2.582,1.253,0.5876,0.0005,0.82,3.29,44.477948,36.471917,16.120079,4.89972
1_11,1_11_0_1_res,0,0.204,133.1,0.60592,0.17,0.17,0.17,0.0,43.08,31.45,37.68,0.0,21.04,0.037,8.272,3.741,0.411,2.491,0.0,0.621,2.582,1.253,0.5876,0.0005,0.82,2.67,33.131541,27.167864,22.523596,8.435804
1_11,1_11_1_0_res,1,0.204,133.1,0.60592,0.17,0.0,0.17,0.17,54.72,0.0,42.14,42.32,21.83,0.066,5.269,7.208,0.411,2.491,0.0,0.0,2.582,1.253,0.5876,0.0005,0.82,3.02,28.177744,23.10575,27.22529,9.014997
1_11,1_11_1_1_res,1,0.204,133.1,0.60592,0.17,0.17,0.17,0.0,50.57,37.57,44.34,0.0,22.97,0.02,11.18,4.163,0.411,2.491,0.0,0.0,2.582,1.253,0.5876,0.0005,0.82,2.82,52.630274,43.156824,30.061024,10.659938
1_11,1_11_2_0_res,1,0.204,133.1,0.60592,0.17,0.17,0.17,0.0,60.5,45.71,53.43,0.0,20.81,0.061,11.203,4.193,0.411,2.491,0.0,0.0,2.582,1.253,0.5876,0.0005,0.82,2.94,21.239913,17.416728,42.363748,14.409438
1_11,1_11_2_1_res,1,0.204,133.1,0.60592,0.17,0.0,0.17,0.17,64.41,0.0,52.01,51.63,20.46,0.057,5.88,3.697,0.411,2.491,0.0,0.0,2.582,1.253,0.5876,0.0005,0.82,3.36,24.199532,19.843616,28.096913,8.362176
1_11,1_11_3_0_res,1,0.204,133.1,0.60592,0.17,0.17,0.17,0.0,73.2,57.66,66.82,0.0,21.98,0.02,11.528,2.243,0.411,2.491,0.0,0.0,2.582,1.253,0.5876,0.0005,0.82,2.54,45.314003,37.157482,31.069548,12.232106
1_11,1_11_3_1_res,1,0.204,133.1,0.60592,0.17,0.0,0.17,0.17,76.24,0.0,66.17,64.69,22.49,0.063,9.262,2.206,0.411,2.491,0.0,0.0,2.582,1.253,0.5876,0.0005,0.82,3.11,41.447644,33.987068,30.047007,9.661417
1_11,1_11_4_0_res,2,0.538,133.1,0.60592,0.17,0.0,0.17,0.17,90.16,0.0,85.49,83.86,22.82,0.05,5.619,6.094,0.411,2.491,0.441,0.0,2.582,1.253,0.5876,0.0005,0.82,3.35,89.354668,73.270828,59.580968,17.785364
1_11,1_11_4_1_res,2,0.538,133.1,0.60592,0.17,0.17,0.17,0.0,88.67,78.41,85.57,0.0,20.37,0.048,3.256,5.776,0.411,2.491,0.441,0.0,2.582,1.253,0.5876,0.0005,0.82,3.41,63.488393,52.060482,50.946462,14.940311
1_12,1_12_0_0_res,0,0.212,136.1,0.581145,0.13,0.0,0.13,0.13,36.96,0.0,29.47,23.44,21.27,0.053,5.506,7.865,0.471,2.051,0.0,1.215,1.913,1.562,0.6237,0.00035,0.91,2.64,18.710492,17.026547,13.683625,5.183191
1_12,1_12_1_0_res,1,0.212,136.1,0.581145,0.13,0.0,0.13,0.13,43.3,0.0,34.49,29.65,22.53,0.047,3.862,4.965,0.471,2.051,0.0,0.0,1.913,1.562,0.6237,0.00035,0.91,2.65,34.868303,31.730156,15.056199,5.681585
1_12,1_12_2_0_res,1,0.212,136.1,0.581145,0.13,0.0,0.13,0.13,52.29,0.0,41.87,37.83,20.11,0.066,3.488,7.907,0.471,2.051,0.0,0.0,1.913,1.562,0.6237,0.00035,0.91,2.45,9.63826,8.770816,32.77537,13.377702
1_12,1_12_3_0_res,1,0.212,136.1,0.581145,0.13,0.0,0.13,0.13,64.36,0.0,53.4,49.9,22.41,0.045,11.36,5.245,0.471,2.051,0.0,0.0,1.913,1.562,0.6237,0.00035,0.91,3.15,28.066379,25.540405,32.312771,10.258022
1_12,1_12_4_0_res,2,0.545,136.1,0.581145,0.13,0.0,0.13,0.13,80.4,0.0,72.37,68.66,20.01,0.057,5.375,2.835,0.471,2.051,0.481,0.0,1.913,1.562,0.6237,0.00035,0.91,3.27,44.3148,40.326468,45.552666,13.930479
1_13,1_13_0_0_res,0,0.169,101.3,1.845039,0.0,0.19,0.19,0.0,0.0,47.87,38.34,0.0,21.49,0.062,8.937,2.332,0.545,2.765,0.0,0.495,2.296,1.764,0.3855,0.00048,0.89,3.48,32.566965,28.984599,11.549629,3.318859
1_13,1_13_0_1_res,0,0.169,101.3,1.845039,0.19,0.19,0.0,0.0,49.69,49.16,0.0,0.0,22.29,0.058,9.765,7.36,0.545,2.765,0.0,0.495,2.296,1.764,0.3855,0.00048,0.89,3.23,29.288043,26.066359,35.473184,10.98241
1_13,1_13_1_0_res,1,0.169,101.3,1.845039,0.0,0.19,0.19,0.0,0.0,54.61,43.39,0.0,20.94,0.019,5.612,6.896,0.545,2.765,0.0,0.0,2.296,1.764,0.3855,0.00048,0.89,3.09,27.157029,24.169756,35.943424,11.632176
1_13,1_13_1_1_res,1,0.169,101.3,1.845039,0.19,0.19,0.0,0.0,57.32,56.61,0.0,0.0,20.55,0.017,4.381,7.671,0.545,2.765,0.0,0.0,2.296,1.764,0.3855,0.00048,0.89,2.48,22.680116,20.185303,28.805356,11.615063
1_13,1_13_2_0_res,1,0.169,101.3,1.845039,0.0,0.19,0.19,0.0,0.0,63.18,49.78,0.0,21.49,0.007,11.073,2.963,0.545,2.765,0.0,0.0,2.296,1.764,0.3855,0.00048,0.89,2.99,36.529812,32.511532,21.648336,7.240246
1_13,1_13_2_1_res,1,0.169,101.3,1.845039,0.19,0.19,0.0,0.0,66.57,65.86,0.0,0.0,21.3,0.055,10.89,6.412,0.545,2.765,0.0,0.0,2.296,1.764,0.3855,0.00048,0.89,3.03,20.094044,17.883699,27.393064,9.040615
1_13,1_13_3_0_res,1,0.169,202.6,1.845039,0.19,0.19,0.19,0.0,77.67,76.03,58.95,0.0,22.65,0.018,11.063,1.988,0.545,2.765,0.0,0.0,2.296,1.764,0.3855,0.00048,0.89,2.93,49.861875,44.377069,39.674835,13.540899
2_0,2_0_1_0_res,1,0.193,165.5,1.266779,0.13,0.13,0.13,0.0,61.94,57.49,60.58,0.0,21.86,0.011,10.812,3.556,0.435,2.475,0.0,0.0,2.209,1.295,0.7951,0.00044,0.8,2.8,22.946466,18.357172,49.137594,17.549141
2_0,2_0_2_0_res,1,0.193,165.5,0.63339,0.13,0.13,0.13,0.0,70.15,66.1,68.73,0.0,22.48,0.064,5.587,6.021,0.435,2.475,0.0,0.0,2.209,1.295,0.7951,0.00044,0.8,3.17,15.962907,12.770326,28.945035,9.130926
2_0,2_0_3_0_res,1,0.193,165.5,0.63339,0.13,0.13,0.13,0.0,79.83,76.44,78.57,0.0,21.32,0.066,4.202,6.719,0.435,2.475,0.0,0.0,2.209,1.295,0.7951,0.00044,0.8,2.83,23.784795,19.027836,38.1359,13.475583
2_0,2_0_4_0_res,1,0.193,165.5,0.63339,0.13,0.13,0.13,0.0,90.63,88.72,90.11,0.0,20.62,0.014,10.273,3.336,0.435,2.475,0.0,0.0,2.209,1.295,0.7951,0.00044,0.8,3.34,26.879971,21.503977,37.342427,11.180367
2_0,2_0_5_0_res,1,0.278,165.5,0.63339,0.13,0.13,0.13,0.13,100.0,100.0,100.0,100.0,20.76,0.014,6.158,2.962,0.435,2.475,0.0,0.0,2.209,1.295,0.7951,0.00044,0.8,2.46,37.415473,29.932378,49.579609,20.154313
2_0,2_0_6_0_res,2,0.611,165.5,0.63339,0.13,0.13,0.13,0.13,100.0,100.0,100.0,100.0,22.55,0.014,9.559,5.865,0.435,2.475,0.895,0.0,2.209,1.295,0.7951,0.00044,0.8,3.04,105.189125,84.1513,78.771852,25.911793
2_1,2_1_0_0_res,0,0.099,144.9,0.630664,0.25,0.0,0.25,0.0,60.48,0.0,53.4,0.0,21.69,0.061,10.236,3.03,0.571,1.961,0.0,2.16,2.868,1.516,0.4904,0.00042,0.81,2.44,24.50109,19.845883,14.430365,5.914084
2_1,2_1_1_0_res,1,0.099,144.9,0.630664,0.25,0.0,0.25,0.0,65.9,0.0,59.11,0.0,20.34,0.02,7.5,6.631,0.571,1.961,0.0,0.0,2.868,1.516,0.4904,0.00042,0.81,2.83,11.541928,9.348962,35.03245,12.378958
