Unit_ID,building_id,function,area,verticalPos,formFactor,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,EPD,LPD,NumberOfPeople,Tcooling,T_heating,Infiltration,COP_boiler,SHGC,COP_cooling,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),Q_heating,CoolEnUse (kWh/m2)
0_8_2_1_res,0_8,residential,82.59,2,0.511,0.773687,0,0.2,0.2,0,0,93.48,93.17,0,0.437,2.937,0.977,0,2.818,1.447,5.307991495,5.536658855,0.056391594,27.63157723,22.29163233,0.000403547,0.929264399,0.782535902,2.583604614,156.2648341,41.8924528,168.1597125,16.2147306
0_9_0_1_res,0_9,residential,61.49,0,0.201,0.574993,0,0,0.24,0.24,0,0,64.01,56.14,0.346,2.656,0,0.506,2.976,2.056,7.822046858,8.600789282,0.036649434,26.48963914,22.64865125,0.000320244,0.929876677,0.75818853,2.53020006,67.79349124,17.01867559,72.90589483,6.726217369
0_9_0_2_res,0_9,residential,122.99,0,0.137,1.149986,0.24,0,0,0.24,70.22,0,0,56.51,0.346,2.656,0,0.506,2.976,2.056,3.298364501,6.030860218,0.007841414,25.88890253,22.53452074,0.000320244,0.929876677,0.75818853,3.333100059,70.08002801,9.137137065,75.3648626,2.741332965
0_9_1_0_res,0_9,residential,122.99,1,0.137,1.149986,0.24,0,0,0.24,78.84,0,0,65.49,0.346,2.656,0,0,2.976,2.056,7.319156457,3.66230352,0.022288431,26.65003714,22.84637459,0.000320244,0.929876677,0.75818853,3.366548009,61.93039343,13.80211226,66.60065248,4.0997818
0_9_1_1_res,0_9,residential,122.99,1,0.137,0.574993,0,0,0.24,0.24,0,0,77.49,65.25,0.346,2.656,0,0,2.976,2.056,2.0231437,4.019241743,0.066152059,27.5980505,20.25902049,0.000320244,0.929876677,0.75818853,2.683835991,32.63985896,9.215740963,35.10127714,3.433794387
0_9_2_0_res,0_9,residential,122.99,2,0.471,1.149986,0.24,0,0,0.24,89.79,0,0,80.52,0.346,2.656,0.226,0,2.976,2.056,3.834918192,6.680066703,0.051596082,27.28109105,21.25277091,0.000320244,0.929876677,0.75818853,2.749411323,80.59480042,15.06555929,86.67256895,5.479558175
0_9_2_1_res,0_9,residential,122.99,2,0.471,1.149986,0,0,0.24,0.24,0,0,89.04,80.31,0.346,2.656,0.226,0,2.976,2.056,7.731410664,4.072706259,0.030036679,26.50322109,22.70276524,0.000320244,0.929876677,0.75818853,2.433218156,93.84777736,20.49571874,100.9249717,8.423296812
10_0_0_0_res,10_0,residential,123.19,0,0.204,0.695248,0.21,0.21,0.21,0,83.68,68.66,79.92,0,0.561,2.678,0,2.508,2.055,2.017,4.503490349,10.93831314,0.019251906,26.32468836,22.06381318,0.000425821,0.928078772,0.815022258,3.2464027,84.72054085,9.963850374,91.28593762,3.069197291
10_0_0_1_res,10_0,residential,123.19,0,0.204,0.695248,0.21,0,0.21,0.21,79.92,0,83.68,68.66,0.561,2.678,0,2.508,2.055,2.017,4.375262493,6.188896069,0.058435958,26.99062371,20.3691422,0.000425821,0.928078772,0.815022258,3.044289363,60.35116952,6.78488403,65.02806806,2.228725072
10_0_1_0_res,10_0,residential,123.19,2,0.537,0.695248,0.21,0.21,0.21,0,89.44,76.91,86.93,0,0.561,2.678,0.311,0,2.055,2.017,5.853699962,11.94656585,0.051430172,25.59057847,22.45751414,0.000425821,0.928078772,0.815022258,3.051267386,125.1643166,35.49302359,134.8638935,11.6322233
10_0_1_1_res,10_0,residential,123.19,2,0.537,0.695248,0.21,0,0.21,0.21,86.93,0,89.44,76.91,0.561,2.678,0.311,0,2.055,2.017,6.741747517,10.94245238,0.064722443,26.02999794,20.78823968,0.000425821,0.928078772,0.815022258,2.801844188,99.4943577,33.53135913,107.2046477,11.96760308
10_1_0_0_res,10_1,residential,123.09,0,0.217,0.695613,0.16,0,0.16,0.16,54.7,0,53.99,56.96,0.785,3.291,0,0.561,2.281,2.025,4.429188051,7.652337447,0.043114913,27.75251752,22.69425048,0.000369067,0.86773445,0.324956592,2.98831114,103.9485418,5.656908303,119.7930332,1.893011818
10_1_0_1_res,10_1,residential,123.09,0,0.217,0.695613,0.16,0.16,0.16,0,53.96,56.96,54.7,0,0.785,3.291,0,0.561,2.281,2.025,1.923362585,5.138558952,0.060224295,26.03797828,22.97467487,0.000369067,0.86773445,0.324956592,2.439769602,119.21887,8.38776296,137.3909611,3.437932398
10_1_1_0_res,10_1,residential,123.09,2,0.55,0.695613,0.16,0,0.16,0.16,66.25,0,65.6,69.03,0.785,3.291,0.629,0,2.281,2.025,1.957694479,9.936490566,0.060345798,27.08695381,20.98157063,0.000369067,0.86773445,0.324956592,2.710556952,144.0223179,17.85503166,165.9751068,6.587218782
10_1_1_1_res,10_1,residential,123.09,2,0.55,0.695613,0.16,0.16,0.16,0,65.63,69.03,66.25,0,0.785,3.291,0.629,0,2.281,2.025,2.582010669,2.695731638,0.017455452,25.91790113,20.93433033,0.000369067,0.86773445,0.324956592,3.435049147,169.8002505,21.00126359,195.6822742,6.113817502
10_3_0_0_res,10_3,residential,102.81,0,0.23,0.83212,0.2,0,0.2,0.2,60.84,0,59.15,71.16,0.612,2.679,0,0.539,2.226,1.806,5.609070205,9.762627979,0.061876836,26.46273536,20.61040082,0.00032784,0.914442035,0.338725338,2.734902252,61.2422438,9.721900013,66.9722535,3.554752279
10_3_0_1_res,10_3,residential,102.81,0,0.23,0.83212,0.2,0.2,0.2,0,61.38,71.19,58.92,0,0.612,2.679,0,0.539,2.226,1.806,6.72239386,2.863209814,0.059332257,26.43196421,22.64895581,0.00032784,0.914442035,0.338725338,2.624322673,95.19026,13.62179076,104.0965489,5.190592949
10_3_1_0_res,10_3,residential,102.81,2,0.564,0.83212,0.2,0,0.2,0.2,75.61,0,73.65,83.89,0.612,2.679,0.671,0,2.226,1.806,6.835770884,2.83194168,0.023830411,26.21131885,22.08475719,0.00032784,0.914442035,0.338725338,2.480593773,168.7767274,21.76774778,184.5679888,8.775216652
10_3_1_1_res,10_3,residential,102.81,2,0.564,0.83212,0.2,0.2,0.2,0,75.98,83.77,73.51,0,0.612,2.679,0.671,0,2.226,1.806,7.122185133,7.903608397,0.028664984,26.85983811,21.70105888,0.00032784,0.914442035,0.338725338,2.89375696,145.1722665,27.23678907,158.7550232,9.412258684
10_4_0_1_res,10_4,residential,84.18,0,0.252,1.015186,0.23,0,0.23,0.23,71.05,0,69.49,60.92,0.422,2.151,0,0.911,2.937,1.538,2.836858841,3.914873091,0.013332919,25.89206894,20.52203599,0.000465525,0.855895985,0.655475613,3.360012155,109.7499059,15.54112399,128.2280884,4.625317789
10_4_0_2_res,10_4,residential,42.09,0,0.252,2.030373,0.23,0.23,0,0,69.49,60.52,0,0,0.422,2.151,0,0.911,2.937,1.538,5.435155499,9.146607272,0.038479745,25.8048522,21.02415567,0.000465525,0.855895985,0.655475613,3.327021324,89.03114509,16.46843042,104.020987,4.949902273
10_4_1_0_res,10_4,residential,84.18,2,0.586,1.015186,0.23,0,0.23,0.23,82.34,0,81.34,73.64,0.422,2.151,0.631,0,2.937,1.538,5.469039626,8.883445136,0.051034216,27.4716889,21.73109635,0.000465525,0.855895985,0.655475613,3.014899107,162.9120724,27.68693565,190.3409706,9.183370543
10_4_1_1_res,10_4,residential,42.09,2,0.586,2.030373,0.23,0.23,0,0,81.34,73.62,0,0,0.422,2.151,0.631,0,2.937,1.538,2.671974558,7.655334175,0.033288084,25.50789576,21.27413329,0.000465525,0.855895985,0.655475613,3.254476412,181.5507411,36.51660528,212.1177624,11.22042401
10_4_1_2_res,10_4,residential,42.09,2,0.586,2.030373,0,0.23,0.23,0,0,74.95,82.34,0,0.422,2.151,0.631,0,2.937,1.538,4.742552562,5.995641015,0.046609461,26.91584059,22.03223303,0.000465525,0.855895985,0.655475613,2.876307632,181.2625502,30.14138568,211.7810498,10.479194
10_5_0_1_res,10_5,residential,52.18,0,0.211,1.640026,0.26,0,0,0.26,73.03,0,0,65.43,0.477,2.111,0,0.391,2.436,1.631,2.454532672,4.646483178,0.049366269,25.92716263,22.38410274,0.000373751,0.884392726,0.688109585,3.086648932,106.2105456,16.25923003,120.0943229,5.267599389
10_5_0_2_res,10_5,residential,104.36,0,0.211,0.820013,0.26,0.26,0.26,0,75.7,64.87,61.53,0,0.477,2.111,0,0.391,2.436,1.631,7.301319757,8.418788806,0.039132563,26.78716659,22.19586024,0.000373751,0.884392726,0.688109585,2.878042935,80.69797783,20.48777569,91.24676797,7.118648384
10_5_1_0_res,10_5,residential,104.36,2,0.545,0.820013,0.26,0.26,0.26,0,84.35,74.84,71.71,0,0.477,2.111,2.215,0,2.436,1.631,5.075761828,6.073320665,0.007704379,27.6850626,22.51486196,0.000373751,0.884392726,0.688109585,2.523415612,244.6533969,45.5974797,276.6343388,18.06974622
10_5_1_1_res,10_5,residential,104.36,2,0.545,1.640026,0.26,0,0.26,0.26,82.48,0,72.49,74.34,0.477,2.111,2.215,0,2.436,1.631,6.810442378,7.66407764,0.030275878,26.21219413,22.64380004,0.000373751,0.884392726,0.688109585,2.978276389,229.8226915,46.60148243,259.8649727,15.64713155
12_0_0_0_res,12_0,residential,128.27,0,0.143,0.956339,0.19,0.19,0,0,65.24,73.09,0,0,0.39,2.9,0,0.46,2.81,1.989,5.550517589,9.264311431,0.027725353,26.07634511,20.30049413,0.000469631,0.844139415,0.797670554,2.922685921,36.98947989,19.41330045,43.81915979,6.642280757
12_0_0_1_res,12_0,residential,128.27,0,0.07,0.956339,0.19,0,0,0,64.65,0,0,0,0.39,2.9,0,0.46,2.81,1.989,2.983336577,9.510076326,0.06191167,27.46318821,21.57940656,0.000469631,0.844139415,0.797670554,2.831859969,21.37909391,7.288696965,25.32649648,2.573819696
12_0_0_2_res,12_0,residential,128.27,0,0.143,0.956339,0,0.19,0.19,0,0,72.27,65.65,0,0.39,2.9,0,0.46,2.81,1.989,2.866444061,10.56387709,0.011621173,26.81244407,22.04739859,0.000469631,0.844139415,0.797670554,2.433811071,38.93982705,21.60270151,46.12961601,8.876079893
12_0_0_3_res,12_0,residential,128.27,0,0.07,0.956339,0,0,0.19,0,0,0,66.18,0,0.39,2.9,0,0.46,2.81,1.989,4.865367644,7.873463443,0.041806179,26.05679628,21.98744442,0.000469631,0.844139415,0.797670554,3.25917328,33.96983866,10.70770437,40.24197671,3.285405055
12_0_1_0_res,12_0,residential,128.27,1,0.143,0.956339,0,0.19,0.19,0,0,80.08,74.19,0,0.39,2.9,0,0,2.81,1.989,6.480193227,8.382480028,0.016048965,26.72105581,22.72541218,0.000469631,0.844139415,0.797670554,3.460084165,63.44849095,22.3293319,75.1635214,6.453407153
12_0_1_1_res,12_0,residential,128.27,1,0.07,0.956339,0.19,0,0,0,73.44,0,0,0,0.39,2.9,0,0,2.81,1.989,6.641895094,3.386942457,0.013893431,27.79379919,22.46168408,0.000469631,0.844139415,0.797670554,2.858061514,38.94876192,4.769729702,46.1402006,1.668868804
12_0_1_2_res,12_0,residential,128.27,1,0.143,0.956339,0.19,0.19,0,0,73.52,80.75,0,0,0.39,2.9,0,0,2.81,1.989,4.501329382,7.754803279,0.035509468,25.99584258,21.33857504,0.000469631,0.844139415,0.797670554,3.162275148,43.05015294,23.62380141,50.99886607,7.47050788
12_0_1_3_res,12_0,residential,128.27,1,0.07,0.956339,0,0,0.19,0,0,0,74.18,0,0.39,2.9,0,0,2.81,1.989,5.107886926,7.346670726,0.010320482,26.1446803,21.97502212,0.000469631,0.844139415,0.797670554,2.50267416,32.38230907,15.93985691,38.36132814,6.369129935
12_0_2_0_res,12_0,residential,128.27,1,0.143,0.956339,0.19,0.19,0,0,84.28,88.96,0,0,0.39,2.9,0,0,2.81,1.989,5.445108856,11.34107462,0.03870484,26.88797523,21.66492991,0.000469631,0.844139415,0.797670554,2.572092212,48.74796546,21.48701709,57.74871381,8.353906202
12_0_2_1_res,12_0,residential,128.27,1,0.07,0.956339,0.19,0,0,0,84.15,0,0,0,0.39,2.9,0,0,2.81,1.989,5.265833468,2.693667172,0.053739242,27.13984172,22.26902227,0.000469631,0.844139415,0.797670554,2.648096663,31.62181767,8.863665582,37.46042078,3.347183547
12_0_2_2_res,12_0,residential,128.27,1,0.143,0.956339,0,0.19,0.19,0,0,88.47,84.59,0,0.39,2.9,0,0,2.81,1.989,6.440148079,10.42927708,0.036771565,27.30607345,20.62455487,0.000469631,0.844139415,0.797670554,2.532747205,29.90555525,23.20473528,35.42727034,9.161883681
12_0_2_3_res,12_0,residential,128.27,1,0.07,0.956339,0,0,0.19,0,0,0,84.6,0,0.39,2.9,0,0,2.81,1.989,3.979535149,6.981145979,0.036808558,27.12896343,20.82494686,0.000469631,0.844139415,0.797670554,2.551501732,20.98484754,11.81810552,24.85945708,4.631823439
12_0_3_0_res,12_0,residential,128.27,1,0.07,0.956339,0.19,0,0,0,97.11,0,0,0,0.39,2.9,0,0,2.81,1.989,7.548584997,2.865089723,0.03862019,26.87879612,21.49017291,0.000469631,0.844139415,0.797670554,3.22737254,23.81843161,11.0099218,28.21622969,3.411419556
12_0_3_1_res,12_0,residential,128.27,1,0.143,0.956339,0.19,0.19,0,0,96.77,98.12,0,0,0.39,2.9,0,0,2.81,1.989,2.393880831,3.638559778,0.023854872,27.42296491,21.65510761,0.000469631,0.844139415,0.797670554,2.503692278,63.60689903,17.15294061,75.3511777,6.851057841
12_0_3_2_res,12_0,residential,128.27,1,0.07,0.956339,0,0,0.19,0,0,0,96.77,0,0.39,2.9,0,0,2.81,1.989,2.719502284,10.77130128,0.062458218,26.71697654,20.45915933,0.000469631,0.844139415,0.797670554,2.758944362,14.31112878,15.58078365,16.95351329,5.647371461
12_0_3_3_res,12_0,residential,128.27,1,0.143,0.956339,0,0.19,0.19,0,0,98.24,97.11,0,0.39,2.9,0,0,2.81,1.989,4.159857735,4.663548941,0.053457924,26.19535054,22.10161844,0.000469631,0.844139415,0.797670554,3.456019255,50.22263565,25.60011117,59.49566479,7.407398306
12_0_4_0_res,12_0,residential,128.27,1,0.143,0.956339,0.19,0.19,0,0,100,100,0,0,0.39,2.9,0,0,2.81,1.989,2.244284266,5.41371185,0.048598981,26.87324284,20.51402031,0.000469631,0.844139415,0.797670554,3.082010856,44.88358993,20.97291663,53.170826,6.804945736
12_0_4_1_res,12_0,residential,128.27,1,0.143,0.956339,0,0.19,0.19,0,0,100,100,0,0.39,2.9,0,0,2.81,1.989,6.431050221,3.176834765,0.056307639,26.59311165,20.28333272,0.000469631,0.844139415,0.797670554,2.427162969,32.7945519,24.81195811,38.84968683,10.22261728
12_0_4_2_res,12_0,residential,128.27,1,0.07,0.956339,0,0,0.19,0,0,0,100,0,0.39,2.9,0,0,2.81,1.989,3.25127819,3.80127117,0.016174609,25.87947824,20.39725474,0.000469631,0.844139415,0.797670554,2.776853374,27.89736557,16.81385505,33.04829166,6.055002834
12_0_4_3_res,12_0,residential,128.27,1,0.07,0.956339,0.19,0,0,0,100,0,0,0,0.39,2.9,0,0,2.81,1.989,6.032555487,8.101861477,0.053804411,25.54207087,21.10222217,0.000469631,0.844139415,0.797670554,2.626658358,18.40957432,17.86119047,21.80868942,6.79996712
12_0_5_0_res,12_0,residential,128.27,2,0.476,0.956339,0.19,0.19,0,0,100,100,0,0,0.39,2.9,0.32,0,2.81,1.989,3.268217739,10.20703223,0.047630519,26.43573262,21.77831347,0.000469631,0.844139415,0.797670554,2.769139425,111.9775259,30.36005026,132.6528816,10.96371313
12_0_5_1_res,12_0,residential,128.27,2,0.403,0.956339,0,0,0.19,0,0,0,100,0,0.39,2.9,0.32,0,2.81,1.989,4.226281799,3.549136212,0.047093412,25.92858341,22.75699888,0.000469631,0.844139415,0.797670554,2.625877338,102.6572958,20.95578454,121.6117789,7.980488744
12_0_5_2_res,12_0,residential,128.27,2,0.476,0.956339,0,0.19,0.19,0,0,100,100,0,0.39,2.9,0.32,0,2.81,1.989,2.113602979,11.94070632,0.050070325,27.42130065,20.21319202,0.000469631,0.844139415,0.797670554,2.683927886,85.97117364,27.27598127,101.8447571,10.16271019
12_0_5_3_res,12_0,residential,128.27,2,0.403,0.956339,0.19,0,0,0,100,0,0,0,0.39,2.9,0.32,0,2.81,1.989,4.492967771,10.86009763,0.017753525,26.71321038,22.67518005,0.000469631,0.844139415,0.797670554,2.866185192,102.1198435,16.72837351,120.9750921,5.836459403
12_1_0_0_res,12_1,residential,128.3,0,0.14,0.955826,0,0,0.21,0.21,0,0,66.59,72.53,0.39,2.9,0,0.46,1.986,1.33,3.845181647,10.5669905,0.018648291,26.84743599,21.72878231,0.000374997,0.896903335,0.539788414,2.820773023,35.6048647,8.031660204,39.69754968,2.847325942
12_1_0_1_res,12_1,residential,128.3,0,0.068,0.955826,0,0,0.21,0,0,0,66.63,0,0.39,2.9,0,0.46,1.986,1.33,6.909967221,3.482560036,0.040515137,27.77501862,22.93137367,0.000374997,0.896903335,0.539788414,2.541283412,24.54331901,7.655697811,27.36450859,3.012532083
12_1_0_2_res,12_1,residential,128.3,0,0.14,0.955826,0.21,0,0,0.21,66.61,0,0,72.82,0.39,2.9,0,0.46,1.986,1.33,4.444336403,5.928665228,0.039219407,25.84861835,22.94030058,0.000374997,0.896903335,0.539788414,3.023170331,64.51368121,9.148338237,71.92935815,3.026074364
12_1_0_3_res,12_1,residential,128.3,0,0.068,0.955826,0.21,0,0,0,66.59,0,0,0,0.39,2.9,0,0.46,1.986,1.33,2.607216718,6.624338462,0.062231009,26.6409236,22.13924385,0.000374997,0.896903335,0.539788414,2.602621608,32.48437129,5.444585797,36.21836381,2.091962112
12_1_1_0_res,12_1,residential,128.3,1,0.14,0.955826,0.21,0,0,0.21,76.49,0,0,81.33,0.39,2.9,0,0,1.986,1.33,5.923806467,5.191349792,0.028825739,27.38913478,22.55732603,0.000374997,0.896903335,0.539788414,2.927893272,64.58336044,5.488359876,72.00704682,1.874508176
12_1_1_1_res,12_1,residential,128.3,1,0.068,0.955826,0,0,0.21,0,0,0,76.49,0,0.39,2.9,0,0,1.986,1.33,2.483173921,6.877808728,0.039443438,26.2436463,22.00116937,0.000374997,0.896903335,0.539788414,2.753477831,25.38626876,10.16748367,28.30435318,3.692596887
12_1_1_2_res,12_1,residential,128.3,1,0.14,0.955826,0,0,0.21,0.21,0,0,75.93,81.1,0.39,2.9,0,0,1.986,1.33,2.94634902,4.215941371,0.019090577,26.3281035,21.77212798,0.000374997,0.896903335,0.539788414,2.494646864,61.13804886,10.36648102,68.16570579,4.155490369
12_1_1_3_res,12_1,residential,128.3,1,0.068,0.955826,0.21,0,0,0,75.93,0,0,0,0.39,2.9,0,0,1.986,1.33,3.39051693,10.69174312,0.065358733,27.99842925,21.78914302,0.000374997,0.896903335,0.539788414,3.442368692,22.13900102,6.000458629,24.68382061,1.743119104
12_1_2_0_res,12_1,residential,128.3,1,0.14,0.955826,0,0,0.21,0.21,0,0,87.7,90.7,0.39,2.9,0,0,1.986,1.33,4.584069053,11.84871332,0.033856903,26.74721135,20.2234755,0.000374997,0.896903335,0.539788414,3.047841073,50.38825671,7.788880603,56.18025349,2.555540272
12_1_2_1_res,12_1,residential,128.3,1,0.068,0.955826,0,0,0.21,0,0,0,87.86,0,0.39,2.9,0,0,1.986,1.33,6.979446526,7.814950711,0.044952309,25.85492753,21.66304311,0.000374997,0.896903335,0.539788414,2.476169749,27.91550627,11.44414203,31.12431985,4.621711427
12_1_2_2_res,12_1,residential,128.3,1,0.14,0.955826,0.21,0,0,0.21,87.86,0,0,90.82,0.39,2.9,0,0,1.986,1.33,5.797231368,6.17332528,0.023899615,26.63307021,21.85972564,0.000374997,0.896903335,0.539788414,2.835895127,51.83635401,11.54928208,57.79480573,4.072534972
12_1_2_3_res,12_1,residential,128.3,1,0.068,0.955826,0.21,0,0,0,87.67,0,0,0,0.39,2.9,0,0,1.986,1.33,2.147427978,10.81579185,0.010834696,27.21579373,20.82643418,0.000374997,0.896903335,0.539788414,3.429686614,29.61693353,6.509187766,33.02132167,1.897895784
12_1_3_0_res,12_1,residential,128.3,1,0.068,0.955826,0,0,0.21,0,0,0,100,0,0.39,2.9,0,0,1.986,1.33,3.388873177,7.419808557,0.048734792,26.47185621,20.22155584,0.000374997,0.896903335,0.539788414,3.180079265,17.00971217,11.95593461,18.96493357,3.759634152
12_1_3_1_res,12_1,residential,128.3,1,0.14,0.955826,0,0,0.21,0.21,0,0,100,100,0.39,2.9,0,0,1.986,1.33,4.943420546,8.501798791,0.054357345,26.07473078,21.26313532,0.000374997,0.896903335,0.539788414,2.89582908,35.42366583,16.59869561,39.49552248,5.731932083
12_1_3_2_res,12_1,residential,128.3,1,0.068,0.955826,0.21,0,0,0,100,0,0,0,0.39,2.9,0,0,1.986,1.33,7.244246761,10.60580525,0.038864387,26.71772642,20.19217108,0.000374997,0.896903335,0.539788414,2.575451477,13.78600764,12.68526693,15.37067274,4.92545367
12_1_3_3_res,12_1,residential,128.3,1,0.14,0.955826,0.21,0,0,0.21,100,0,0,100,0.39,2.9,0,0,1.986,1.33,5.013671925,5.532137302,0.055078274,26.79047086,22.96941072,0.000374997,0.896903335,0.539788414,3.055562143,37.22605336,11.00965291,41.50508969,3.603151365
12_1_4_0_res,12_1,residential,128.3,1,0.14,0.955826,0,0,0.21,0.21,0,0,100,100,0.39,2.9,0,0,1.986,1.33,3.09698411,5.340448808,0.009057417,27.02226246,22.48723499,0.000374997,0.896903335,0.539788414,2.961376756,70.92896225,8.004390283,79.08205877,2.702928719
12_1_4_1_res,12_1,residential,128.3,1,0.14,0.955826,0.21,0,0,0.21,100,0,0,100,0.39,2.9,0,0,1.986,1.33,4.245753071,7.437026094,0.039292763,27.06124272,20.62473401,0.000374997,0.896903335,0.539788414,3.27051177,43.64527296,10.86495337,48.6621816,3.322095786
12_1_4_2_res,12_1,residential,128.3,1,0.068,0.955826,0.21,0,0,0,100,0,0,0,0.39,2.9,0,0,1.986,1.33,3.849563992,9.00595246,0.049108327,26.27270155,21.0810726,0.000374997,0.896903335,0.539788414,3.208307289,25.83820061,10.97787541,28.8082334,3.421703229
12_1_4_3_res,12_1,residential,128.3,1,0.068,0.955826,0,0,0.21,0,0,0,100,0,0.39,2.9,0,0,1.986,1.33,7.09540679,11.65612575,0.016261446,26.82854,20.2032005,0.000374997,0.896903335,0.539788414,3.266022711,15.78551082,16.84695336,17.60001352,5.15824746
12_1_5_0_res,12_1,residential,128.3,2,0.473,0.955826,0,0,0.21,0.21,0,0,100,100,0.39,2.9,0.32,0,1.986,1.33,5.757342381,9.358056405,0.010602267,26.86123847,20.06879266,0.000374997,0.896903335,0.539788414,3.385153317,84.62849738,20.16471089,94.35631921,5.956808746
12_1_5_1_res,12_1,residential,128.3,2,0.402,0.955826,0.21,0,0,0,100,0,0,0,0.39,2.9,0.32,0,1.986,1.33,7.588962756,11.65756852,0.011144689,27.34758253,20.70615039,0.000374997,0.896903335,0.539788414,2.619552705,68.33628453,15.87950277,76.19135961,6.061913832
12_1_5_2_res,12_1,residential,128.3,2,0.473,0.955826,0.21,0,0,0.21,100,0,0,100,0.39,2.9,0.32,0,1.986,1.33,5.503040355,4.12668031,0.057943246,26.23148005,20.1807194,0.000374997,0.896903335,0.539788414,3.340732769,87.87176682,18.13755303,97.97239389,5.429213971
12_1_5_3_res,12_1,residential,128.3,2,0.402,0.955826,0,0,0.21,0,0,0,100,0,0.39,2.9,0.32,0,1.986,1.33,2.267316912,7.781403323,0.027813054,27.13423119,21.30205185,0.000374997,0.896903335,0.539788414,3.139321531,84.64615306,14.40462427,94.37600437,4.588451397
12_10_1_0_res,12_10,residential,62.16,1,0.224,1.574715,0,0,0.14,0.14,0,0,53.77,57.38,0.383,1.281,0,0,1.786,1.652,6.548244472,11.1288629,0.019285945,27.78084099,22.82867227,0.000428646,0.867853064,0.516697494,2.503983549,99.89085702,5.402247971,115.1011169,2.157461448
12_10_1_1_res,12_10,residential,62.16,1,0.224,1.574715,0.14,0,0,0.14,49.46,0,0,56.2,0.383,1.281,0,0,1.786,1.652,7.338197128,6.24598493,0.045127483,25.61180586,21.33512003,0.000428646,0.867853064,0.516697494,3.394425866,72.8167861,12.10019514,83.90450999,3.564725118
12_10_1_2_res,12_10,residential,124.32,1,0.224,0.787357,0.14,0.14,0.14,0,50.27,57.63,53.68,0,0.383,1.281,0,0,1.786,1.652,4.355927184,8.700394772,0.030026195,25.85741991,20.3170245,0.000428646,0.867853064,0.516697494,3.037639687,51.69033156,13.07567829,59.56115579,4.304552097
12_10_2_0_res,12_10,residential,124.32,2,0.557,0.787357,0.14,0.14,0.14,0,68.77,77.59,73.82,0,0.383,1.281,0.32,0,1.786,1.652,2.669714012,8.231666614,0.037376875,27.9443161,22.90245834,0.000428646,0.867853064,0.516697494,2.871135254,139.9073678,14.08858231,161.2108934,4.906972702
