buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,Q_heating,heating_Ideal loads (kWh/m2)
8_7,7_7_0_3_res,0,0.192,86.1,1.071724,0.0,0.11,0.11,0.0,0.0,70.55,61.78,0.0,23.77,0.029,2.524,6.686,0.668,3.399,0.0,0.757,2.315,1.784,0.6833,0.00041,0.84,170.432448,143.163256
8_7,7_7_1_0_res,1,0.192,86.1,1.071724,0.11,0.11,0.0,0.0,81.72,78.84,0.0,0.0,22.18,0.054,3.375,4.828,0.668,3.399,0.0,0.0,2.315,1.784,0.6833,0.00041,0.84,123.926799,104.098511
8_7,7_7_1_1_res,1,0.192,86.1,1.071724,0.0,0.11,0.11,0.0,0.0,77.65,69.2,0.0,22.1,0.058,3.142,7.028,0.668,3.399,0.0,0.0,2.315,1.784,0.6833,0.00041,0.84,104.390306,87.687857
8_7,7_7_1_2_res,1,0.192,172.2,1.071724,0.11,0.0,0.11,0.11,83.25,0.0,69.18,79.81,23.24,0.042,9.964,2.03,0.668,3.399,0.0,0.0,2.315,1.784,0.6833,0.00041,0.84,154.70271,129.950276
8_7,7_7_2_0_res,1,0.192,86.1,1.071724,0.11,0.11,0.0,0.0,89.43,87.49,0.0,0.0,22.76,0.031,11.973,6.85,0.668,3.399,0.0,0.0,2.315,1.784,0.6833,0.00041,0.84,117.829116,98.976458
8_7,7_7_2_1_res,1,0.192,86.1,1.071724,0.0,0.11,0.11,0.0,0.0,86.61,79.91,0.0,23.91,0.049,4.379,7.455,0.668,3.399,0.0,0.0,2.315,1.784,0.6833,0.00041,0.84,150.173061,126.145371
8_7,7_7_2_2_res,1,0.192,172.2,0.535862,0.11,0.0,0.11,0.11,90.39,0.0,80.06,87.94,21.28,0.057,10.053,6.664,0.668,3.399,0.0,0.0,2.315,1.784,0.6833,0.00041,0.84,91.305437,76.696567
8_7,7_7_3_0_res,2,0.525,86.1,1.071724,0.11,0.11,0.0,0.0,97.71,97.11,0.0,0.0,22.81,0.021,6.599,1.89,0.668,3.399,0.358,0.0,2.315,1.784,0.6833,0.00041,0.84,272.118114,228.579216
8_7,7_7_3_1_res,2,0.525,86.1,1.071724,0.0,0.11,0.11,0.0,0.0,96.58,94.76,0.0,21.82,0.029,4.365,7.645,0.668,3.399,0.358,0.0,2.315,1.784,0.6833,0.00041,0.84,211.582664,177.729438
8_7,7_7_3_2_res,2,0.525,172.2,0.535862,0.11,0.0,0.11,0.11,97.93,0.0,94.89,97.05,22.22,0.017,9.746,2.669,0.668,3.399,0.358,0.0,2.315,1.784,0.6833,0.00041,0.84,248.019662,208.336516
8_8,7_8_0_0_res,0,0.177,92.8,1.096323,0.15,0.0,0.0,0.15,54.93,0.0,0.0,62.29,21.79,0.027,5.341,5.467,0.506,1.508,0.0,0.568,2.629,2.072,0.3513,0.00039,0.83,110.98189,92.114969
8_8,7_8_0_1_res,0,0.177,185.7,0.548162,0.15,0.15,0.15,0.0,58.03,66.57,59.74,0.0,22.23,0.05,3.637,4.223,0.506,1.508,0.0,0.568,2.629,2.072,0.3513,0.00039,0.83,119.759553,99.400429
8_8,7_8_0_2_res,0,0.177,92.8,1.096323,0.0,0.0,0.15,0.15,0.0,0.0,52.49,60.18,21.61,0.041,3.024,5.513,0.506,1.508,0.0,0.568,2.629,2.072,0.3513,0.00039,0.83,110.525843,91.73645
8_8,7_8_1_0_res,1,0.177,185.7,0.548162,0.15,0.15,0.15,0.0,66.87,75.16,67.77,0.0,22.01,0.019,2.814,3.051,0.506,1.508,0.0,0.0,2.629,2.072,0.3513,0.00039,0.83,127.671662,105.96748
8_8,7_8_1_1_res,1,0.177,92.8,1.096323,0.0,0.0,0.15,0.15,0.0,0.0,61.08,69.94,22.24,0.016,8.753,2.364,0.506,1.508,0.0,0.0,2.629,2.072,0.3513,0.00039,0.83,126.424358,104.932217
8_8,7_8_1_2_res,1,0.177,92.8,1.096323,0.15,0.0,0.0,0.15,64.07,0.0,0.0,71.86,23.21,0.009,2.508,6.754,0.506,1.508,0.0,0.0,2.629,2.072,0.3513,0.00039,0.83,139.362607,115.670964
8_8,7_8_2_0_res,1,0.177,185.7,0.548162,0.15,0.15,0.15,0.0,78.5,85.07,78.96,0.0,22.45,0.023,10.525,4.98,0.506,1.508,0.0,0.0,2.629,2.072,0.3513,0.00039,0.83,112.266244,93.180983
8_8,7_8_2_1_res,1,0.177,92.8,1.096323,0.0,0.0,0.15,0.15,0.0,0.0,73.8,81.5,22.21,0.055,2.847,2.853,0.506,1.508,0.0,0.0,2.629,2.072,0.3513,0.00039,0.83,125.108645,103.840175
8_8,7_8_2_2_res,1,0.177,92.8,1.096323,0.15,0.0,0.0,0.15,76.83,0.0,0.0,82.89,23.81,0.047,10.871,3.832,0.506,1.508,0.0,0.0,2.629,2.072,0.3513,0.00039,0.83,144.429131,119.876179
8_8,7_8_3_0_res,2,0.51,185.7,0.548162,0.15,0.15,0.15,0.0,94.26,96.17,94.11,0.0,21.17,0.012,9.461,5.481,0.506,1.508,0.335,0.0,2.629,2.072,0.3513,0.00039,0.83,194.168751,161.160063
8_8,7_8_3_1_res,2,0.51,92.8,1.096323,0.15,0.0,0.0,0.15,93.7,0.0,0.0,95.45,20.69,0.015,9.574,4.279,0.506,1.508,0.335,0.0,2.629,2.072,0.3513,0.00039,0.83,190.644458,158.2349
8_8,7_8_3_2_res,2,0.51,92.8,1.096323,0.0,0.0,0.15,0.15,0.0,0.0,92.61,95.29,20.98,0.01,7.299,6.483,0.506,1.508,0.335,0.0,2.629,2.072,0.3513,0.00039,0.83,193.26026,160.406015
8_9,7_9_0_0_res,0,0.171,88.0,1.014804,0.2,0.0,0.0,0.2,54.8,0.0,0.0,63.29,23.21,0.049,3.409,2.383,0.639,3.125,0.0,0.796,1.958,1.413,0.5828,0.00039,0.92,169.441141,155.885849
8_9,7_9_0_1_res,0,0.171,176.0,0.507402,0.2,0.2,0.2,0.0,50.46,58.97,50.63,0.0,23.7,0.009,6.066,3.202,0.639,3.125,0.0,0.796,1.958,1.413,0.5828,0.00039,0.92,177.867642,163.638231
8_9,7_9_0_2_res,0,0.171,88.0,1.014804,0.0,0.0,0.2,0.2,0.0,0.0,52.39,62.7,21.3,0.052,10.229,7.895,0.639,3.125,0.0,0.796,1.958,1.413,0.5828,0.00039,0.92,91.381461,84.070944
8_9,7_9_1_0_res,1,0.171,88.0,1.014804,0.2,0.0,0.0,0.2,63.68,0.0,0.0,72.39,20.99,0.051,11.538,3.619,0.639,3.125,0.0,0.0,1.958,1.413,0.5828,0.00039,0.92,99.385893,91.435021
8_9,7_9_1_1_res,1,0.171,88.0,1.014804,0.0,0.0,0.2,0.2,0.0,0.0,61.5,71.7,22.26,0.011,8.928,5.957,0.639,3.125,0.0,0.0,1.958,1.413,0.5828,0.00039,0.92,125.34181,115.314465
8_9,7_9_1_2_res,1,0.171,176.0,0.507402,0.2,0.2,0.2,0.0,59.85,69.17,59.94,0.0,20.7,0.059,6.353,5.613,0.639,3.125,0.0,0.0,1.958,1.413,0.5828,0.00039,0.92,89.124102,81.994174
8_9,7_9_2_0_res,1,0.171,88.0,1.014804,0.2,0.0,0.0,0.2,75.94,0.0,0.0,83.3,21.16,0.067,6.412,7.826,0.639,3.125,0.0,0.0,1.958,1.413,0.5828,0.00039,0.92,92.951356,85.515247
8_9,7_9_2_1_res,1,0.171,88.0,1.014804,0.0,0.0,0.2,0.2,0.0,0.0,74.59,82.87,23.88,0.026,11.303,2.752,0.639,3.125,0.0,0.0,1.958,1.413,0.5828,0.00039,0.92,164.613003,151.443963
8_9,7_9_2_2_res,1,0.171,176.0,0.507402,0.2,0.2,0.2,0.0,73.52,81.59,73.24,0.0,21.94,0.012,2.651,7.232,0.639,3.125,0.0,0.0,1.958,1.413,0.5828,0.00039,0.92,123.115797,113.266533
8_9,7_9_3_0_res,2,0.504,176.0,0.507402,0.2,0.2,0.2,0.0,92.61,95.38,92.48,0.0,23.92,0.05,11.024,5.674,0.639,3.125,0.38,0.0,1.958,1.413,0.5828,0.00039,0.92,236.29078,217.387518
8_9,7_9_3_1_res,2,0.504,88.0,1.014804,0.0,0.0,0.2,0.2,0.0,0.0,92.89,95.7,21.18,0.063,4.905,6.034,0.639,3.125,0.38,0.0,1.958,1.413,0.5828,0.00039,0.92,182.443653,167.84816
8_9,7_9_3_2_res,2,0.504,88.0,1.014804,0.2,0.0,0.0,0.2,93.24,0.0,0.0,95.7,21.99,0.009,4.872,6.963,0.639,3.125,0.38,0.0,1.958,1.413,0.5828,0.00039,0.92,228.573212,210.287355
8_10,7_10_0_0_res,0,0.193,86.9,0.97323,0.1,0.1,0.0,0.0,56.71,69.35,0.0,0.0,22.24,0.057,5.005,2.304,0.328,2.93,0.0,0.529,2.545,2.114,0.7707,0.00041,0.85,108.190185,91.961657
8_10,7_10_0_1_res,0,0.193,173.7,0.513753,0.0,0.1,0.1,0.1,0.0,67.55,52.64,63.74,23.63,0.059,5.542,4.671,0.328,2.93,0.0,0.529,2.545,2.114,0.7707,0.00041,0.85,121.418097,103.205382
8_10,7_10_0_2_res,0,0.193,86.9,0.97323,0.1,0.0,0.0,0.1,54.44,0.0,0.0,62.81,20.65,0.045,7.79,5.426,0.328,2.93,0.0,0.529,2.545,2.114,0.7707,0.00041,0.85,72.436984,61.571436
8_10,7_10_1_0_res,1,0.193,86.9,0.97323,0.1,0.1,0.0,0.0,64.58,76.9,0.0,0.0,23.22,0.025,11.421,6.365,0.328,2.93,0.0,0.0,2.545,2.114,0.7707,0.00041,0.85,99.716857,84.759328
8_10,7_10_1_1_res,1,0.193,86.9,0.97323,0.1,0.0,0.0,0.1,62.76,0.0,0.0,71.75,23.85,0.053,5.627,5.007,0.328,2.93,0.0,0.0,2.545,2.114,0.7707,0.00041,0.85,136.383709,115.926153
8_10,7_10_1_2_res,1,0.193,173.7,0.513753,0.0,0.1,0.1,0.1,0.0,75.23,60.61,72.63,22.73,0.043,6.527,6.267,0.328,2.93,0.0,0.0,2.545,2.114,0.7707,0.00041,0.85,97.003565,82.45303
8_10,7_10_2_0_res,1,0.193,86.9,0.97323,0.1,0.1,0.0,0.0,76.11,85.97,0.0,0.0,22.82,0.042,8.928,6.908,0.328,2.93,0.0,0.0,2.545,2.114,0.7707,0.00041,0.85,101.163217,85.988735
8_10,7_10_2_1_res,1,0.193,86.9,0.97323,0.1,0.0,0.0,0.1,74.8,0.0,0.0,82.61,21.32,0.04,6.434,7.07,0.328,2.93,0.0,0.0,2.545,2.114,0.7707,0.00041,0.85,82.612995,70.221046
8_10,7_10_2_2_res,1,0.193,173.7,0.513753,0.0,0.1,0.1,0.1,0.0,84.8,72.39,83.22,20.49,0.022,11.753,7.876,0.328,2.93,0.0,0.0,2.545,2.114,0.7707,0.00041,0.85,62.762049,53.347742
8_10,7_10_3_0_res,2,0.526,173.7,0.513753,0.0,0.1,0.1,0.1,0.0,95.89,91.81,95.38,22.24,0.035,8.216,4.435,0.328,2.93,0.349,0.0,2.545,2.114,0.7707,0.00041,0.85,205.338644,174.537847
8_10,7_10_3_1_res,2,0.526,86.9,0.97323,0.1,0.0,0.0,0.1,92.46,0.0,0.0,95.35,20.97,0.009,4.307,2.31,0.328,2.93,0.349,0.0,2.545,2.114,0.7707,0.00041,0.85,221.782634,188.515239
8_10,7_10_3_2_res,2,0.526,86.9,0.97323,0.1,0.1,0.0,0.0,93.02,96.23,0.0,0.0,20.33,0.058,11.184,3.904,0.328,2.93,0.349,0.0,2.545,2.114,0.7707,0.00041,0.85,159.427511,135.513385
8_11,7_11_0_0_res,0,0.156,99.5,0.946715,0.0,0.0,0.22,0.22,0.0,0.0,52.65,64.46,21.81,0.06,9.077,4.502,0.435,2.859,0.0,1.938,1.758,1.704,0.6472,0.00033,0.94,99.822493,93.833143
8_11,7_11_0_1_res,0,0.156,199.1,0.528142,0.22,0.22,0.0,0.22,52.02,72.13,0.0,63.79,20.31,0.057,8.42,7.086,0.435,2.859,0.0,1.938,1.758,1.704,0.6472,0.00033,0.94,63.496636,59.686838
8_11,7_11_0_2_res,0,0.156,99.5,0.946715,0.0,0.22,0.22,0.0,0.0,70.3,56.42,0.0,21.58,0.04,11.64,2.733,0.435,2.859,0.0,1.938,1.758,1.704,0.6472,0.00033,0.94,95.993129,90.233541
8_11,7_11_1_0_res,1,0.156,99.5,0.946715,0.0,0.0,0.22,0.22,0.0,0.0,60.25,73.04,21.21,0.031,8.64,2.425,0.435,2.859,0.0,0.0,1.758,1.704,0.6472,0.00033,0.94,97.13967,91.31129
8_11,7_11_1_1_res,1,0.156,99.5,0.946715,0.0,0.22,0.22,0.0,0.0,77.86,63.95,0.0,22.68,0.019,7.33,6.345,0.435,2.859,0.0,0.0,1.758,1.704,0.6472,0.00033,0.94,104.002499,97.762349
8_11,7_11_1_2_res,1,0.156,199.1,0.528142,0.22,0.22,0.0,0.22,59.22,79.11,0.0,72.58,23.21,0.053,7.324,1.92,0.435,2.859,0.0,0.0,1.758,1.704,0.6472,0.00033,0.94,126.353184,118.771993
8_11,7_11_2_0_res,1,0.156,99.5,0.946715,0.0,0.0,0.22,0.22,0.0,0.0,72.14,83.54,20.88,0.01,5.106,2.609,0.435,2.859,0.0,0.0,1.758,1.704,0.6472,0.00033,0.94,105.834361,99.4843
8_11,7_11_2_1_res,1,0.156,99.5,0.946715,0.0,0.22,0.22,0.0,0.0,86.38,75.12,0.0,21.81,0.036,4.548,6.506,0.435,2.859,0.0,0.0,1.758,1.704,0.6472,0.00033,0.94,88.922596,83.58724
8_11,7_11_2_2_res,1,0.156,199.1,0.528142,0.22,0.22,0.0,0.22,70.4,87.11,0.0,83.2,21.09,0.01,11.798,3.363,0.435,2.859,0.0,0.0,1.758,1.704,0.6472,0.00033,0.94,88.878322,83.545623
8_11,7_11_3_0_res,2,0.49,199.1,0.528142,0.22,0.22,0.0,0.22,90.67,96.52,0.0,95.35,22.22,0.059,8.03,2.185,0.435,2.859,0.373,0.0,1.758,1.704,0.6472,0.00033,0.94,185.992554,174.833
8_11,7_11_3_1_res,2,0.49,99.5,0.946715,0.0,0.22,0.22,0.0,0.0,96.45,92.4,0.0,22.06,0.043,4.534,6.435,0.435,2.859,0.373,0.0,1.758,1.704,0.6472,0.00033,0.94,168.158058,158.068574
8_11,7_11_3_2_res,2,0.49,99.5,0.946715,0.0,0.0,0.22,0.22,0.0,0.0,91.1,95.32,22.03,0.021,4.328,5.954,0.435,2.859,0.373,0.0,1.758,1.704,0.6472,0.00033,0.94,185.780428,174.633603
8_0,8_0_0_0_res,0,0.227,62.5,0.448041,0.17,0.17,0.0,0.0,60.39,64.23,0.0,0.0,23.03,0.034,10.017,6.737,0.49,2.923,0.0,0.995,1.792,2.085,0.3656,0.00039,0.95,148.34878,140.931341
8_0,8_0_0_1_res,0,0.227,62.5,0.448041,0.0,0.17,0.17,0.0,0.0,66.78,69.09,0.0,20.19,0.048,6.635,2.627,0.49,2.923,0.0,0.995,1.792,2.085,0.3656,0.00039,0.95,106.245326,100.93306
8_0,8_0_0_2_res,0,0.227,125.0,1.115968,0.17,0.0,0.17,0.17,58.3,0.0,67.46,63.15,22.31,0.007,11.813,3.104,0.49,2.923,0.0,0.995,1.792,2.085,0.3656,0.00039,0.95,151.888519,144.294093
8_0,8_0_1_0_res,1,0.227,62.5,0.448041,0.17,0.17,0.0,0.0,69.22,72.63,0.0,0.0,23.54,0.021,3.229,4.774,0.49,2.923,0.0,0.0,1.792,2.085,0.3656,0.00039,0.95,179.978227,170.979315
8_0,8_0_1_1_res,1,0.227,62.5,0.448041,0.0,0.17,0.17,0.0,0.0,74.84,77.2,0.0,22.48,0.038,8.19,4.218,0.49,2.923,0.0,0.0,1.792,2.085,0.3656,0.00039,0.95,132.761612,126.123532
8_0,8_0_1_2_res,1,0.227,125.0,1.115968,0.17,0.0,0.17,0.17,67.02,0.0,75.93,71.75,21.16,0.063,4.244,3.782,0.49,2.923,0.0,0.0,1.792,2.085,0.3656,0.00039,0.95,114.637152,108.905294
8_0,8_0_2_0_res,1,0.227,62.5,0.448041,0.17,0.17,0.0,0.0,80.58,83.1,0.0,0.0,22.03,0.024,6.233,4.904,0.49,2.923,0.0,0.0,1.792,2.085,0.3656,0.00039,0.95,137.702243,130.817131
8_0,8_0_2_1_res,1,0.227,62.5,0.448041,0.0,0.17,0.17,0.0,0.0,84.63,86.44,0.0,23.49,0.013,5.495,4.781,0.49,2.923,0.0,0.0,1.792,2.085,0.3656,0.00039,0.95,169.088096,160.633691
8_0,8_0_2_2_res,1,0.227,125.0,1.115968,0.17,0.0,0.17,0.17,78.79,0.0,85.69,82.53,22.96,0.012,5.455,4.739,0.49,2.923,0.0,0.0,1.792,2.085,0.3656,0.00039,0.95,162.283779,154.16959
8_0,8_0_3_0_res,2,0.56,125.0,1.115968,0.17,0.0,0.17,0.17,94.07,0.0,96.2,95.04,22.1,0.056,7.453,6.502,0.49,2.923,0.283,0.0,1.792,2.085,0.3656,0.00039,0.95,201.218729,191.157793
8_0,8_0_3_1_res,2,0.56,125.0,0.448041,0.17,0.17,0.17,0.0,94.76,95.39,96.29,0.0,21.64,0.052,10.75,7.205,0.49,2.923,0.283,0.0,1.792,2.085,0.3656,0.00039,0.95,181.829404,172.737933
8_1,8_1_0_0_res,0,0.217,71.1,0.494563,0.0,0.14,0.14,0.0,0.0,75.89,76.34,0.0,22.21,0.028,4.493,6.192,1.419,2.863,0.0,0.78,2.749,1.554,0.4623,0.00043,0.84,203.834833,171.22126
8_1,8_1_0_1_res,0,0.217,71.1,0.494563,0.14,0.14,0.0,0.0,67.54,70.91,0.0,0.0,20.98,0.06,7.075,3.479,1.419,2.863,0.0,0.78,2.749,1.554,0.4623,0.00043,0.84,180.614706,151.716353
8_1,8_1_0_2_res,0,0.217,71.1,0.494563,0.0,0.0,0.14,0.14,0.0,0.0,73.05,69.69,20.22,0.063,5.12,6.574,1.419,2.863,0.0,0.78,2.749,1.554,0.4623,0.00043,0.84,144.772255,121.608694
8_1,8_1_0_3_res,0,0.217,71.1,0.494563,0.14,0.0,0.0,0.14,61.75,0.0,0.0,72.51,21.61,0.012,4.488,3.391,1.419,2.863,0.0,0.78,2.749,1.554,0.4623,0.00043,0.84,224.468366,188.553428
8_1,8_1_1_0_res,1,0.217,71.1,0.494563,0.0,0.0,0.14,0.14,0.0,0.0,80.26,76.93,20.17,0.021,7.524,5.194,1.419,2.863,0.0,0.0,2.749,1.554,0.4623,0.00043,0.84,159.151398,133.687174
8_1,8_1_1_1_res,1,0.217,71.1,0.494563,0.14,0.0,0.0,0.14,68.39,0.0,0.0,78.73,22.92,0.031,4.273,4.338,1.419,2.863,0.0,0.0,2.749,1.554,0.4623,0.00043,0.84,248.088521,208.394358
8_1,8_1_1_2_res,1,0.217,142.1,0.494563,0.14,0.14,0.14,0.0,74.49,79.2,82.69,0.0,20.78,0.038,6.796,5.498,1.419,2.863,0.0,0.0,2.749,1.554,0.4623,0.00043,0.84,165.052964,138.64449
8_1,8_1_2_0_res,1,0.217,71.1,0.494563,0.0,0.0,0.14,0.14,0.0,0.0,88.39,85.87,20.39,0.055,7.336,1.764,1.419,2.863,0.0,0.0,2.749,1.554,0.4623,0.00043,0.84,172.364942,144.786551
8_1,8_1_2_1_res,1,0.217,71.1,0.494563,0.14,0.0,0.0,0.14,78.61,0.0,0.0,86.7,20.26,0.009,4.708,3.133,1.419,2.863,0.0,0.0,2.749,1.554,0.4623,0.00043,0.84,189.475459,159.159386
8_1,8_1_2_2_res,1,0.217,142.1,1.010994,0.14,0.14,0.14,0.0,83.67,87.3,89.82,0.0,20.28,0.037,5.414,3.338,1.419,2.863,0.0,0.0,2.749,1.554,0.4623,0.00043,0.84,176.224728,148.028771
8_1,8_1_3_0_res,2,0.55,71.1,0.494563,0.0,0.0,0.14,0.14,0.0,0.0,97.2,96.48,20.73,0.065,10.835,6.141,1.419,2.863,0.479,0.0,2.749,1.554,0.4623,0.00043,0.84,257.09729,215.961724
8_1,8_1_3_1_res,2,0.55,71.1,0.494563,0.14,0.0,0.0,0.14,94.39,0.0,0.0,96.77,23.44,0.04,7.871,4.22,1.419,2.863,0.479,0.0,2.749,1.554,0.4623,0.00043,0.84,375.136914,315.115008
8_1,8_1_3_2_res,2,0.55,142.1,1.010994,0.14,0.14,0.14,0.0,95.73,96.83,97.64,0.0,20.93,0.013,5.725,5.542,1.419,2.863,0.479,0.0,2.749,1.554,0.4623,0.00043,0.84,304.888309,256.10618
8_2,8_2_0_0_res,0,0.155,92.8,0.798035,0.0,0.0,0.26,0.26,0.0,0.0,53.67,64.07,21.02,0.054,4.704,4.836,0.483,2.949,0.0,0.709,2.87,1.532,0.4062,0.0005,0.92,118.50423,109.023892
8_2,8_2_0_1_res,0,0.155,185.7,0.626539,0.26,0.26,0.0,0.26,54.5,59.67,0.0,64.37,22.02,0.02,11.45,7.323,0.483,2.949,0.0,0.709,2.87,1.532,0.4062,0.0005,0.92,127.804248,117.579908
8_2,8_2_0_2_res,0,0.155,92.8,0.798035,0.0,0.26,0.26,0.0,0.0,60.0,52.63,0.0,23.14,0.008,5.724,7.781,0.483,2.949,0.0,0.709,2.87,1.532,0.4062,0.0005,0.92,163.621892,150.53214
8_2,8_2_1_0_res,1,0.155,92.8,0.798035,0.0,0.0,0.26,0.26,0.0,0.0,62.23,72.92,22.94,0.02,4.932,6.184,0.483,2.949,0.0,0.0,2.87,1.532,0.4062,0.0005,0.92,164.667003,151.493643
8_2,8_2_1_1_res,1,0.155,92.8,0.798035,0.0,0.26,0.26,0.0,0.0,69.9,61.38,0.0,20.37,0.059,5.682,3.177,0.483,2.949,0.0,0.0,2.87,1.532,0.4062,0.0005,0.92,104.26541,95.924177
8_2,8_2_1_2_res,1,0.155,185.7,0.626539,0.26,0.26,0.0,0.26,63.27,69.64,0.0,73.4,20.31,0.016,11.334,7.771,0.483,2.949,0.0,0.0,2.87,1.532,0.4062,0.0005,0.92,98.353529,90.485247
8_2,8_2_2_0_res,1,0.155,92.8,0.798035,0.0,0.0,0.26,0.26,0.0,0.0,74.46,83.57,20.94,0.022,5.105,2.354,0.483,2.949,0.0,0.0,2.87,1.532,0.4062,0.0005,0.92,138.099242,127.051303
8_2,8_2_2_1_res,1,0.155,92.8,0.798035,0.0,0.26,0.26,0.0,0.0,81.69,74.07,0.0,22.21,0.008,2.731,7.075,0.483,2.949,0.0,0.0,2.87,1.532,0.4062,0.0005,0.92,153.570769,141.285107
8_2,8_2_2_2_res,1,0.155,185.7,0.626539,0.26,0.26,0.0,0.26,75.71,81.46,0.0,83.93,21.29,0.026,8.326,3.851,0.483,2.949,0.0,0.0,2.87,1.532,0.4062,0.0005,0.92,138.799664,127.69569
8_2,8_2_3_0_res,2,0.488,185.7,0.626539,0.26,0.26,0.0,0.26,93.23,94.98,0.0,95.64,20.22,0.008,11.241,4.963,0.483,2.949,0.473,0.0,2.87,1.532,0.4062,0.0005,0.92,232.290946,213.707671
8_2,8_2_3_1_res,2,0.488,92.8,0.798035,0.0,0.26,0.26,0.0,0.0,94.98,92.36,0.0,21.06,0.016,3.629,3.394,0.483,2.949,0.473,0.0,2.87,1.532,0.4062,0.0005,0.92,259.841393,239.054082
8_2,8_2_3_2_res,2,0.488,92.8,0.798035,0.0,0.0,0.26,0.26,0.0,0.0,92.61,95.67,20.99,0.033,3.201,2.232,0.483,2.949,0.473,0.0,2.87,1.532,0.4062,0.0005,0.92,263.508243,242.427583
8_3,8_3_0_0_res,0,0.18,187.4,0.674477,0.14,0.0,0.14,0.14,52.94,0.0,53.96,59.55,21.94,0.028,7.104,4.698,1.423,3.343,0.0,0.773,2.938,1.522,0.3804,0.00042,0.8,180.172853,144.138282
8_3,8_3_0_1_res,0,0.18,93.7,1.348954,0.0,0.14,0.14,0.0,0.0,61.97,58.55,0.0,20.03,0.059,3.693,4.427,1.423,3.343,0.0,0.773,2.938,1.522,0.3804,0.00042,0.8,136.645065,109.316052
8_3,8_3_0_2_res,0,0.18,93.7,1.348954,0.14,0.14,0.0,0.0,57.8,61.01,0.0,0.0,21.33,0.033,11.7,2.582,1.423,3.343,0.0,0.773,2.938,1.522,0.3804,0.00042,0.8,167.970037,134.37603
8_3,8_3_1_0_res,1,0.18,187.4,0.674477,0.14,0.0,0.14,0.14,62.15,0.0,63.4,69.2,23.93,0.036,8.831,7.648,1.423,3.343,0.0,0.0,2.938,1.522,0.3804,0.00042,0.8,198.660039,158.928031
8_3,8_3_1_1_res,1,0.18,93.7,1.348954,0.0,0.14,0.14,0.0,0.0,71.23,67.29,0.0,23.2,0.056,8.881,7.588,1.423,3.343,0.0,0.0,2.938,1.522,0.3804,0.00042,0.8,170.700072,136.560058
8_3,8_3_1_2_res,1,0.18,93.7,1.348954,0.14,0.14,0.0,0.0,67.02,70.51,0.0,0.0,23.8,0.016,6.764,2.401,1.423,3.343,0.0,0.0,2.938,1.522,0.3804,0.00042,0.8,242.515104,194.012083
8_3,8_3_2_0_res,1,0.18,187.4,0.674477,0.14,0.0,0.14,0.14,75.14,0.0,76.2,81.26,23.27,0.009,10.675,3.471,1.423,3.343,0.0,0.0,2.938,1.522,0.3804,0.00042,0.8,211.494086,169.195269
8_3,8_3_2_1_res,1,0.18,93.7,1.348954,0.14,0.14,0.0,0.0,79.07,81.91,0.0,0.0,21.83,0.046,4.182,4.077,1.423,3.343,0.0,0.0,2.938,1.522,0.3804,0.00042,0.8,176.354345,141.083476
8_3,8_3_2_2_res,1,0.18,93.7,1.348954,0.0,0.14,0.14,0.0,0.0,82.29,78.93,0.0,22.36,0.064,5.885,3.773,1.423,3.343,0.0,0.0,2.938,1.522,0.3804,0.00042,0.8,177.64923,142.119384
8_3,8_3_3_0_res,2,0.513,187.4,0.674477,0.14,0.0,0.14,0.14,92.92,0.0,93.23,94.76,20.41,0.035,11.139,6.585,1.423,3.343,0.445,0.0,2.938,1.522,0.3804,0.00042,0.8,246.562865,197.250292
8_3,8_3_3_1_res,2,0.513,93.7,1.348954,0.0,0.14,0.14,0.0,0.0,95.29,94.05,0.0,20.01,0.061,6.171,4.228,1.423,3.343,0.445,0.0,2.938,1.522,0.3804,0.00042,0.8,246.101336,196.881068
8_3,8_3_3_2_res,2,0.513,93.7,1.348954,0.14,0.14,0.0,0.0,94.17,95.01,0.0,0.0,22.06,0.053,6.268,7.904,1.423,3.343,0.445,0.0,2.938,1.522,0.3804,0.00042,0.8,292.494716,233.995773
8_4,8_4_0_2_res,0,0.2,69.5,1.120389,0.0,0.0,0.17,0.17,0.0,0.0,52.19,56.14,21.89,0.044,6.34,3.687,1.509,2.915,0.0,0.713,1.748,1.269,0.4135,0.0005,0.92,209.449501,192.693541
8_4,8_4_1_0_res,1,0.094,34.7,0.446273,0.0,0.17,0.0,0.0,0.0,67.14,0.0,0.0,20.72,0.012,2.878,3.763,1.509,2.915,0.0,0.0,1.748,1.269,0.4135,0.0005,0.92,87.317569,80.332164
8_4,8_4_1_1_res,1,0.305,34.7,0.446273,0.0,0.17,0.17,0.0,0.0,64.91,60.19,0.0,23.39,0.031,9.989,5.147,1.509,2.915,0.0,0.0,1.748,1.269,0.4135,0.0005,0.92,231.678327,213.14406
8_4,8_4_1_2_res,1,0.2,69.5,1.120389,0.0,0.0,0.17,0.17,0.0,0.0,61.79,66.29,20.24,0.042,11.772,2.861,1.509,2.915,0.0,0.0,1.748,1.269,0.4135,0.0005,0.92,222.667888,204.854457
